405
5
2, 0, 1, 2, 4, 0.18397, 0
2, 0, 2, 0, 0, 1.23746, 13
2, 0, 2, 0, 1, 1.05762, 5
2, 0, 2, 0, 2, 2.45758, 178
2, 0, 2, 0, 3, 0.83863, 29
2, 0, 2, 0, 4, 0.66508, 1
2, 0, 2, 1, 0, 4.38730, 6094
2, 0, 2, 1, 1, 3.44715, 717
2, 0, 2, 1, 2, 2.70919, 458
2, 0, 2, 1, 3, 2.55838, 667
2, 0, 2, 1, 4, 2.36267, 676
2, 0, 2, 2, 0, 1.71211, 331
2, 0, 2, 2, 1, 1.09747, 268
2, 0, 2, 2, 2, 1.35419, 134
2, 0, 2, 2, 3, 1.35353, 23
2, 0, 2, 2, 4, 1.23429, 214
2, 1, 0, 0, 0, 0.53554, 0
2, 1, 0, 0, 1, 0.39484, 0
2, 1, 0, 0, 2, 0.79926, 0
2, 1, 0, 0, 3, 0.87167, 0
2, 1, 0, 0, 4, 0.34586, 0
2, 1, 0, 1, 0, 0.32512, 6
2, 1, 0, 1, 1, 1.06039, 63
2, 1, 0, 1, 2, 0.59817, 4
2, 1, 0, 1, 3, 0.37726, 36
2, 1, 0, 1, 4, 0.44511, 8
2, 1, 0, 2, 0, 0.43483, 4
2, 1, 0, 2, 1, 0.44458, 16
2, 1, 0, 2, 2, 0.47145, 46
2, 1, 0, 2, 3, 0.35440, 3
2, 1, 0, 2, 4, 0.40681, 3
2, 1, 1, 0, 0, 0.45872, 3
2, 1, 1, 0, 1, 0.64056, 4
2, 1, 1, 0, 2, 0.22230, 0
2, 1, 1, 0, 3, 1.23802, 26
2, 1, 1, 0, 4, 0.56298, 0
2, 1, 1, 1, 0, 3.26034, 1846
2, 1, 1, 1, 1, 1.32777, 246
2, 1, 1, 1, 2, 1.68035, 204
2, 1, 1, 1, 3, 1.32743, 145
2, 1, 1, 1, 4, 1.37192, 336
2, 1, 1, 2, 0, 3.35747, 177
2, 1, 1, 2, 1, 0.90146, 9
2, 1, 1, 2, 2, 1.44915, 34
2, 1, 1, 2, 3, 1.12824, 23
2, 1, 1, 2, 4, 0.44266, 3
2, 1, 2, 0, 0, 1.01396, 38
2, 1, 2, 0, 1, 1.17338, 292
2, 1, 2, 0, 2, 0.60594, 6
2, 1, 2, 0, 3, 0.54054, 6
2, 1, 2, 0, 4, 0.74378, 7
2, 1, 2, 1, 0, 2.83565, 5092
2, 1, 2, 1, 1, 1.71199, 1072
2, 1, 2, 1, 2, 1.06723, 1487
2, 1, 2, 1, 3, 0.93659, 567
2, 1, 2, 1, 4, 1.14339, 1028
2, 1, 2, 2, 0, 0.90090, 417
2, 1, 2, 2, 1, 0.79376, 233
2, 1, 2, 2, 2, 0.69185, 362
2, 1, 2, 2, 3, 0.70786, 120
2, 1, 2, 2, 4, 0.71682, 274
2, 2, 0, 0, 0, 0.05703, 18
2, 2, 0, 0, 1, 0.06693, 8
2, 2, 0, 0, 2, 0.07001, 8
2, 2, 0, 0, 3, 0.05395, 29
2, 2, 0, 0, 4, 0.06743, 26
2, 2, 0, 1, 0, -0.06762, 741
2, 2, 0, 1, 1, -0.10993, 134
2, 2, 0, 1, 2, -0.08200, 218
2, 2, 0, 1, 3, 0.03908, 284
2, 2, 0, 1, 4, -0.10519, 226
2, 2, 0, 2, 0, -0.11301, 217
2, 2, 0, 2, 1, -0.12538, 38
2, 2, 0, 2, 2, -0.13705, 45
2, 2, 0, 2, 3, -0.14616, 62
2, 2, 0, 2, 4, -0.11538, 66
2, 2, 1, 0, 0, -0.07495, 140
2, 2, 1, 0, 1, -0.09872, 449
2, 2, 1, 0, 2, -0.02998, 255
2, 2, 1, 0, 3, -0.08539, 506
2, 2, 1, 0, 4, -0.10711, 299
2, 2, 1, 1, 0, 0.44700, 7383
2, 2, 1, 1, 1, -0.12942, 4052
2, 2, 1, 1, 2, -0.19726, 5342
2, 2, 1, 1, 3, 0.15622, 6002
2, 2, 1, 1, 4, -0.03100, 2901
2, 2, 1, 2, 0, 0.39039, 662
2, 2, 1, 2, 1, -0.11532, 72
2, 2, 1, 2, 2, -0.26844, 293
2, 2, 1, 2, 3, -0.25605, 77
2, 2, 1, 2, 4, -0.06677, 81
2, 2, 2, 0, 0, -0.13763, 257
2, 2, 2, 0, 1, -0.14915, 542
2, 2, 2, 0, 2, -0.14607, 543
2, 2, 2, 0, 3, -0.13744, 436
2, 2, 2, 0, 4, -0.02760, 836
2, 2, 2, 1, 0, 0.59253, 18018
2, 2, 2, 1, 1, -0.19844, 11976
2, 2, 2, 1, 2, -0.10094, 8957
2, 2, 2, 1, 3, -0.18659, 3127
2, 2, 2, 1, 4, -0.17616, 7429
2, 2, 2, 2, 0, -0.19796, 3073
2, 2, 2, 2, 1, -0.19480, 1073
2, 2, 2, 2, 2, -0.15062, 1753
2, 2, 2, 2, 3, -0.19391, 318
2, 2, 2, 2, 4, -0.18688, 1177
